customer_id,first_name,order_id,title,order_date,order_year,order_month,order_day,order_weekday,is_weekend,title_length,total_orders_x,recency_days_x,word_count,recency_days_y,total_orders_y,recency_days,is_churn,total_orders
200,Benedict,200,Prince of the City,2024-02-23 17:31:55.627212,2024,2,23,4,0,18,24,326,4,326,23,326,1,23
201,Sherline,201,Six Degrees of Separation,2022-02-25 06:11:24.628812,2022,2,25,4,0,25,14,61,4,61,14,61,0,14
202,Dolf,202,Literary Criticism  Vol. 1: Essays on Literature / American Writers / English Writers,2022-06-02 09:33:28.017612,2022,6,2,3,0,85,15,244,13,244,15,244,1,15
203,Dud,203,The Stone Diaries,2024-12-15 00:11:16.766412,2024,12,15,6,1,17,17,30,3,30,17,30,0,17
204,Birgit,204,Five Little Peppers and How They Grew (Five Little Peppers  #1),2024-08-29 18:44:00.292812,2024,8,29,3,0,63,18,138,11,138,18,138,0,18
205,Seth,205,Cross Stitch (Outlander  #1),2024-09-29 01:42:59.841612,2024,9,29,6,1,28,22,107,4,107,20,107,0,20
206,Tine,206,Brightness Falls,2022-02-28 02:10:04.075212,2022,2,28,0,0,16,17,85,2,85,17,85,0,17
207,Emory,207,Landing,2022-10-11 06:44:08.414412,2022,10,11,1,0,7,19,84,1,84,18,84,0,18
208,Ivory,208,The Cabinet of Curiosities (Pendergast  #3),2022-10-17 21:40:21.268812,2022,10,17,0,0,43,16,181,6,181,16,181,1,16
209,Anthe,209,The Stone Diaries,2023-10-11 05:02:36.868812,2023,10,11,2,0,17,17,22,3,22,17,22,0,17
210,Letisha,210,El Guardián,2024-01-14 00:12:17.764812,2024,1,14,6,1,11,15,34,2,34,15,34,0,15
211,Desiri,211,New Media Language,2023-02-08 03:21:47.054412,2023,2,8,2,0,18,20,150,3,150,20,150,0,20
212,Hi,212,Mythology: Timeless Tales of Gods and Heroes,2024-05-08 01:19:11.563212,2024,5,8,2,0,44,17,28,7,28,15,28,0,15
213,Hayden,213,Tales of Ordinary Madness,2022-09-10 03:09:03.192012,2022,9,10,5,1,25,21,191,4,191,21,191,1,21
214,Sal,214,Anne's House Of Dreams,2022-12-03 11:36:39.710412,2022,12,3,5,1,22,16,58,4,58,16,58,0,16
215,Kathi,215,On Rhetoric and Language: Four Key Dialogues,2024-06-26 06:09:23.236812,2024,6,26,2,0,44,18,23,7,23,17,23,0,17
216,Waiter,216,Doom Patrol  Vol. 1: Crawling from the Wreckage (Doom Patrol  #1),2023-01-30 23:47:48.964812,2023,1,30,0,0,65,20,248,11,248,20,248,1,20
217,Rustin,217,Nathan the Wise  Minna von Barnhelm  and Other Plays and Writings,2024-07-26 18:56:47.438412,2024,7,26,4,0,65,13,172,11,172,11,172,0,11
219,Tami,219,Everest: Mountain Without Mercy,2023-09-04 11:14:55.243212,2023,9,4,0,0,31,18,37,4,37,18,37,0,18
220,Worthington,220,Life Mask,2023-02-18 15:44:51.441612,2023,2,18,5,1,9,22,104,2,104,21,104,0,21
221,Parker,221,Dragons of the Highlord Skies (Dragonlance: The Lost Chronicles  #2),2022-08-07 11:23:17.486412,2022,8,7,6,1,68,17,245,10,245,15,245,1,15
222,Catrina,222,Eugene Onegin: A Novel in Verse (Vol. 1),2022-04-03 05:50:14.203212,2022,4,3,6,1,40,16,22,8,22,16,22,0,16
223,Mahalia,223,V.S. Naipaul,2022-11-10 14:07:40.392012,2022,11,10,3,0,12,18,81,2,81,18,81,0,18
224,Merle,224,Gefahr im Roten Meer (Treason's Harbour) (Aubrey/Maturin Book 9),2024-05-07 00:50:57.086412,2024,5,7,1,0,64,16,36,9,36,16,36,0,16
225,Cecily,225,Falling for You,2022-04-15 08:46:09.000012,2022,4,15,4,0,15,20,58,3,58,19,58,0,19
226,Reynard,226,The Complete Novels,2024-04-12 04:15:55.003212,2024,4,12,4,0,19,18,119,3,119,17,119,0,17
227,Greta,227,Birdsong,2024-10-04 07:59:22.728012,2024,10,4,4,0,8,16,102,1,102,16,102,0,16
228,Padriac,228,Amber Brown Is Not a Crayon,2022-09-03 15:34:55.195212,2022,9,3,5,1,27,20,129,6,129,18,129,0,18
229,Carrie,229,How to Win Friends and Influence People,2022-05-16 19:43:06.494412,2022,5,16,0,0,39,20,30,7,30,20,30,0,20
230,Marlane,230,Jojo's Bizarre Adventure  Tome 16: L'Expérience du combat ! (Stardust Crusaders  #4),2022-12-13 08:44:24.715212,2022,12,13,1,0,84,20,383,12,383,19,383,1,19
231,Pavla,231,The Screwtape Letters/Book & Study Guide,2022-09-17 18:22:04.334412,2022,9,17,5,1,40,15,71,6,71,15,71,0,15
232,Marti,232,One Thousand White Women: The Journals of May Dodd (One Thousand White Women  #1),2023-06-22 08:56:29.352012,2023,6,22,3,0,81,18,41,14,41,18,41,0,18
233,Blake,233,On Democracy  Revolution  and Society,2024-10-14 19:03:21.595212,2024,10,14,0,0,37,21,63,5,63,21,63,0,21
234,Murray,234,Rachel's Holiday (Walsh Family  #2),2024-05-22 06:26:44.702412,2024,5,22,2,0,35,19,159,5,159,19,159,0,19
235,Tarrah,235,The Camera (Ansel Adams Photography  #1),2022-02-07 10:17:01.876812,2022,2,7,0,0,40,10,259,6,259,8,259,1,8
236,Kaspar,236,The Van,2023-07-07 09:37:56.203212,2023,7,7,4,0,7,15,80,2,80,15,80,0,15
237,Eachelle,237,Molly Hatchet - 5 of the Best,2022-04-27 16:08:42.571212,2022,4,27,2,0,29,9,150,7,150,9,150,0,9
238,Cathrine,238,Charles Dickens as a Legal Historian,2023-11-29 22:10:55.454412,2023,11,29,2,0,36,12,194,6,194,11,194,1,11
239,Stavros,239,Middlemarch,2023-02-28 16:05:31.972812,2023,2,28,1,0,11,11,37,1,37,11,37,0,11
240,Fletch,240,Sellevision,2022-12-30 11:54:38.155212,2022,12,30,4,0,11,12,63,1,308,11,308,1,11
241,Francis,241,How to Save Your Own Life: An Isadora Wing Novel,2022-04-05 10:31:58.708812,2022,4,5,1,0,48,17,181,10,181,17,181,1,17
242,Valerye,242,The Story of Salt,2024-03-05 18:19:12.398412,2024,3,5,1,0,17,12,67,4,67,12,67,0,12
243,Steffen,243,The Wish Giver: Three Tales of Coven Tree,2022-04-29 07:23:41.736012,2022,4,29,4,0,41,11,118,8,118,11,118,0,11
244,Melany,244,Conrad's Fate (Chrestomanci  #5),2024-04-13 11:32:04.526412,2024,4,13,5,1,32,9,186,4,186,9,186,1,9
245,Kaela,245,Historia del rey transparente,2022-06-11 07:31:11.966412,2022,6,11,5,1,29,15,33,4,33,15,33,0,15
246,Alli,246,The Good Guy,2022-10-28 14:03:14.625612,2022,10,28,4,0,12,10,107,3,107,10,107,0,10
247,Morris,247,Digging to America,2022-05-22 00:04:50.817612,2022,5,22,6,1,18,13,167,3,167,12,167,0,12
248,Edyth,248,Bless Me  Ultima,2022-03-23 03:39:06.619212,2022,3,23,2,0,16,11,49,3,49,10,49,0,10
249,Van,249,Fat Pig,2023-01-26 05:22:06.638412,2023,1,26,3,0,7,12,114,2,114,12,114,0,12
250,Fabio,250,How to Stop Worrying and Start Living,2023-05-05 04:04:45.316812,2023,5,5,4,0,37,12,45,7,45,12,45,0,12
251,Chrissy,251,Weekend Warriors (Sisterhood  #1),2024-01-28 05:31:12.945612,2024,1,28,6,1,33,11,352,4,352,11,352,1,11
252,Dorothee,252,Laura's Album: A Remembrance Scrapbook of Laura Ingalls Wilder,2023-07-07 11:39:56.443212,2023,7,7,4,0,62,10,89,9,89,9,89,0,9
253,Licha,253,The Most of P.G. Wodehouse,2024-12-22 06:15:40.113612,2024,12,22,6,1,26,12,23,5,23,12,23,0,12
254,Bobette,254,Anna Karenina,2023-12-09 08:17:36.811212,2023,12,9,5,1,13,13,234,2,234,13,234,1,13
256,Sidnee,256,Dr. Jekyll and Mr. Hyde (Bullseye Chillers),2024-01-23 08:21:28.795212,2024,1,23,1,0,43,8,155,7,155,7,155,0,7
257,Artemas,257,The Coming of Age,2024-03-19 00:34:38.520012,2024,3,19,1,0,17,11,220,4,220,11,220,1,11
258,Lothaire,258,The Last Joy,2023-05-30 17:00:49.387212,2023,5,30,1,0,12,17,134,3,134,17,134,0,17
259,Robby,259,The Lives of Animals,2022-01-18 00:47:20.222412,2022,1,18,1,0,20,12,31,4,31,12,31,0,12
260,Carina,260,Star Wars: Rebellion  Vol. 1: My Brother  My Enemy,2023-08-29 07:12:18.312012,2023,8,29,1,0,50,10,117,9,117,10,117,0,10
261,Walton,261,El perfume: Historia de un asesino,2024-03-06 13:06:43.425612,2024,3,6,2,0,34,15,53,6,53,14,53,0,14
262,Beverie,262,犬夜叉 12,2022-02-21 20:39:18.686412,2022,2,21,0,0,6,13,81,2,81,13,81,0,13
263,Adeline,263,The Girl at the Lion d'Or,2024-07-25 02:40:09.921612,2024,7,25,3,0,25,12,145,6,145,12,145,0,12
264,Leese,264,A Clash of Kings (A Song of Ice and Fire  #2),2022-11-15 12:56:09.768012,2022,11,15,1,0,45,10,143,11,143,10,143,0,10
266,Nadean,266,The Collected Letters of C.S. Lewis  Volume 3: Narnia  Cambridge  and Joy  1950 - 1963,2022-08-13 22:50:20.395212,2022,8,13,5,1,86,15,38,15,38,15,38,0,15
267,Derrek,267,Who Was John F. Kennedy?,2022-04-09 05:18:27.960012,2022,4,9,5,1,24,13,43,5,43,13,43,0,13
268,Ty,268,Great Short Works of Herman Melville,2024-11-23 17:32:12.043212,2024,11,23,5,1,36,9,52,6,52,8,52,0,8
269,Tab,269,A Beautiful Mind,2024-03-07 01:50:11.841612,2024,3,7,3,0,16,11,40,3,40,11,40,0,11
270,Merry,270,Babyville,2024-01-31 03:24:41.582412,2024,1,31,2,0,9,12,103,1,103,12,103,0,12
271,Shayna,271,One Step Behind  (Kurt Wallander  #7),2022-09-23 05:26:17.803212,2022,9,23,4,0,37,15,40,6,40,14,40,0,14
272,Alaster,272,CliffsNotes on Steinbeck's The Grapes of Wrath,2024-09-19 14:48:23.697612,2024,9,19,3,0,46,11,117,7,117,9,117,0,9
273,Malchy,273,The Call of the Mall: How we shop,2023-03-22 03:49:49.348812,2023,3,22,2,0,33,9,126,8,126,9,126,0,9
274,Mortimer,274,His Dark Materials (His Dark Materials  #1-3),2023-03-12 15:10:14.385612,2023,3,12,6,1,45,12,133,7,133,11,133,0,11
275,Jeremiah,275,Mulliner Nights (Mr. Mulliner  #3),2022-09-30 09:35:00.897612,2022,9,30,4,0,34,15,102,5,102,15,102,0,15
276,Gaylor,276,Aphrodite's Passion (Superhero Central #2),2023-03-02 00:51:13.934412,2023,3,2,3,0,42,14,76,5,76,14,76,0,14
277,Joelie,277,At Bertram's Hotel,2024-04-29 14:24:38.097612,2024,4,29,0,0,18,9,105,3,105,9,105,0,9
278,Gonzalo,278,Ring (Ring  #1),2024-09-28 23:42:35.678412,2024,9,28,5,1,15,12,28,3,28,11,28,0,11
279,Ardeen,279,Encyclopedia Brown and the Case of the Slippery Salamander (Encyclopedia Brown  #22),2024-07-14 08:33:42.504012,2024,7,14,6,1,84,16,136,12,136,15,136,0,15
280,Isahella,280,Cosmopolis,2024-01-12 14:15:45.787212,2024,1,12,4,0,10,14,268,1,268,14,268,1,14
281,Bobette,281,Trunk Music (Harry Bosch  #5; Harry Bosch Universe  #6),2023-10-06 14:39:04.084812,2023,10,6,4,0,55,12,165,9,165,10,165,0,10
282,Andie,282,Whitethorn Woods,2024-07-12 02:10:54.705612,2024,7,12,4,0,16,11,146,2,146,11,146,0,11
283,Morly,283,Desperation / The Regulators: Box Set,2022-12-22 20:19:15.825612,2022,12,22,3,0,37,14,107,6,107,14,107,0,14
284,Jamill,284,Twenty Thousand Leagues Under the Sea (Extraordinary Voyages  #6),2022-03-21 03:22:06.926412,2022,3,21,0,0,65,12,57,9,57,11,57,0,11
285,Aube,285,The Iron Dragon's Daughter,2024-07-07 08:54:07.656012,2024,7,7,6,1,26,13,191,4,191,13,191,1,13
286,Shamus,286,Cat & Mouse (Alex Cross #4),2022-11-06 14:43:06.523212,2022,11,6,6,1,27,13,94,6,94,12,94,0,12
287,Hillery,287,Strangers In Paradise  Pocket Book 5,2023-07-02 15:20:49.512012,2023,7,2,6,1,36,11,180,6,180,11,180,0,11
288,Peirce,288,Christian Theology: An Introduction,2022-05-21 15:48:55.780812,2022,5,21,5,1,35,12,164,4,164,12,164,0,12
289,Rutter,289,The Complete Stories of Theodore Sturgeon  Volume 7: A Saucer of Loneliness,2024-05-08 09:22:47.102412,2024,5,8,2,0,75,15,64,12,64,15,64,0,15
290,Denna,290,Saint Joan,2022-04-09 18:56:15.384012,2022,4,9,5,1,10,13,455,2,455,13,455,1,13
291,Carter,291,McNally's Caper (Archy McNally  #4),2023-08-20 08:34:39.268812,2023,8,20,6,1,35,11,229,5,229,11,229,1,11
292,Redd,292,Eyes of Prey (Lucas Davenport  #3),2023-08-03 02:45:22.776012,2023,8,3,3,0,34,10,119,6,119,10,119,0,10
293,Jenna,293,The Rocky Road to Romance (Elsie Hawkins  #4),2023-08-16 08:24:36.888012,2023,8,16,2,0,45,10,517,8,517,10,517,1,10
294,Cristina,294,Cloud Atlas,2023-12-25 11:51:15.460812,2023,12,25,0,0,11,14,386,2,386,13,386,1,13
295,Morley,295,Firefly Summer,2024-03-29 23:54:42.907212,2024,3,29,4,0,14,11,290,2,290,11,290,1,11
296,Sosanna,296,Three Plays,2023-06-25 11:43:31.579212,2023,6,25,6,1,11,10,338,2,338,10,338,1,10
297,Bili,297,Harry Potter und der Gefangene von Askaban (Harry Potter  #3),2024-01-25 14:53:27.652812,2024,1,25,3,0,61,9,173,10,173,9,173,0,9
298,Rafaelia,298,The Early History of God: Yahweh and the Other Deities in Ancient Israel,2023-01-21 03:01:16.113612,2023,1,21,5,1,72,12,83,13,83,12,83,0,12
299,Yvonne,299,Bleach  Volume 11,2023-04-13 13:42:28.910412,2023,4,13,3,0,17,14,110,3,110,13,110,0,13
300,Fernande,300,Great Russian Short Stories,2022-07-23 11:45:58.545612,2022,7,23,5,1,27,11,98,4,98,11,98,0,11
301,Mignon,301,What Is Goth?,2023-03-31 04:21:43.454412,2023,3,31,4,0,13,14,94,3,94,14,94,0,14
302,Delmore,302,Von Helden Und Schelmen: Tall Tales and Legends for Intermediate Students of German,2024-08-08 18:27:44.664012,2024,8,8,3,0,83,13,124,13,124,13,124,0,13
304,Leone,304,Trauma,2022-02-14 23:54:20.184012,2022,2,14,0,0,6,11,81,1,81,11,81,0,11
305,Osmund,305,Welcome to the Great Mysterious,2023-08-10 05:11:21.748812,2023,8,10,3,0,31,14,382,5,382,14,382,1,14
306,Vladamir,306,Kid Eternity,2022-06-18 18:53:07.896012,2022,6,18,5,1,12,13,84,2,84,13,84,0,13
307,Corabella,307,A Practical Guide to Dragons,2023-06-28 16:21:01.464012,2023,6,28,2,0,28,12,292,5,292,12,292,1,12
308,Letti,308,Marching Powder: A True Story of Friendship  Cocaine  and South America's Strangest Jail,2022-12-07 17:59:33.384012,2022,12,7,2,0,88,15,261,13,261,14,261,1,14
309,Lonni,309,Maison Ikkoku  Volume 14 (Maison Ikkoku  #14),2024-04-07 06:18:57.278412,2024,4,7,6,1,45,8,135,7,135,7,135,0,7
310,Neddie,310,The Mystery in the Rocky Mountains,2022-12-05 14:42:46.910412,2022,12,5,0,0,34,12,288,6,288,12,288,1,12
311,Ansell,311,Jonah's Gourd Vine,2022-06-16 20:42:26.433612,2022,6,16,3,0,18,16,111,3,111,15,111,0,15
312,Arda,312,Banker to the Poor: Micro-Lending and the Battle Against World Poverty,2023-12-15 16:49:33.393612,2023,12,15,4,0,70,13,396,11,396,13,396,1,13
313,Herc,313,Betsy Was a Junior (Betsy-Tacy  #7),2024-10-20 07:53:24.254412,2024,10,20,6,1,35,14,24,6,24,14,24,0,14
314,Gallard,314,Mystical Paths (Starbridge  #5),2022-10-08 12:41:46.200012,2022,10,8,5,1,31,11,207,4,207,11,207,1,11
315,Isak,315,The Gunslinger,2023-03-05 10:45:02.443212,2023,3,5,6,1,14,10,386,2,386,9,386,1,9
316,Shelton,316,Danny The Champion of the World,2022-10-19 06:42:52.468812,2022,10,19,2,0,31,11,30,6,30,11,30,0,11
317,Stesha,317,My Education: A Book of Dreams,2023-04-07 02:22:17.265612,2023,4,7,4,0,30,12,69,6,69,11,69,0,11
318,Lonee,318,Naked Conversations: How Blogs Are Changing the Way Businesses Talk with Customers,2022-07-09 03:13:19.195212,2022,7,9,5,1,82,13,127,12,127,12,127,0,12
319,Win,319,The Hunchback of Notre-Dame,2024-11-21 05:06:31.963212,2024,11,21,3,0,27,13,54,4,54,11,54,0,11
320,Hubey,320,Treasure Island,2023-01-11 14:21:47.716812,2023,1,11,2,0,15,13,50,2,50,12,50,0,12
321,Stephine,321,Children's Christmas Stories and Poems: In Easy-to-Read Type,2023-01-03 06:55:58.795212,2023,1,3,1,0,60,12,27,8,27,12,27,0,12
322,Reid,322,Look to Windward (Culture  #7),2024-08-22 09:28:46.526412,2024,8,22,3,0,30,14,142,5,142,14,142,0,14
323,Chicky,323,X/1999  Volume 02: Overture,2023-06-14 21:05:44.990412,2023,6,14,2,0,27,16,198,4,198,16,198,1,16
324,Jemima,324,The Ships of Earth (Homecoming Saga #3),2022-03-12 09:33:17.044812,2022,3,12,5,1,39,11,152,7,152,9,152,0,9
325,Hamnet,325,Love in the Time of Cholera,2024-11-07 22:48:59.265612,2024,11,7,3,0,27,15,68,6,68,14,68,0,14
326,Miguel,326,Three Men in a Boat (Three Men  #1),2022-12-13 14:05:25.262412,2022,12,13,1,0,35,11,464,8,464,11,464,1,11
327,Oran,327,Z for Zachariah,2024-02-20 06:50:16.132812,2024,2,20,1,0,15,13,155,3,155,13,155,0,13
328,Aguistin,328,Treasure Box,2024-10-01 07:08:01.444812,2024,10,1,1,0,12,11,80,2,80,11,80,0,11
329,Noreen,329,The Luck of the Bodkins,2023-04-30 15:17:07.723212,2023,4,30,6,1,23,12,43,5,43,12,43,0,12
330,Jacquelyn,330,Mitla Pass,2022-08-05 01:49:57.326412,2022,8,5,4,0,10,14,254,2,254,14,254,1,14
331,Eb,331,The Church on the Other Side: Doing Ministry in the Postmodern Matrix,2024-12-02 10:55:44.222412,2024,12,2,0,0,69,12,43,12,43,12,43,0,12
332,Ralph,332,Maps in a Mirror: The Short Fiction of Orson Scott Card,2024-07-18 21:27:21.422412,2024,7,18,3,0,55,15,121,11,121,14,121,0,14
333,Blancha,333,Silas Marner,2024-05-14 19:02:58.785612,2024,5,14,1,0,12,8,137,2,137,8,137,0,8
334,Mariya,334,The Flame Trees of Thika: Memories of an African Childhood,2022-08-06 01:22:34.084812,2022,8,6,5,1,58,8,123,10,123,8,123,0,8
335,Margaretha,335,In Search of Lost Time  Vol. 2: Within a Budding Grove  Part 2 & The Guermantes' Way,2024-03-10 11:26:19.531212,2024,3,10,6,1,84,7,310,17,310,7,310,1,7
336,Brina,336,Glamorama,2024-03-03 09:31:01.051212,2024,3,3,6,1,9,6,317,1,317,6,317,1,6
337,Chiquita,337,The Real Thing,2024-05-07 13:47:23.620812,2024,5,7,1,0,14,8,252,3,252,8,252,1,8
338,Thorstein,338,Animal Liberation,2023-02-24 23:06:37.665612,2023,2,24,4,0,17,7,581,2,581,7,581,1,7
339,Dahlia,339,First Meetings: In the Enderverse,2022-04-24 15:31:02.520012,2022,4,24,6,1,33,4,470,5,470,4,470,1,4
340,Nani,340,Homicide: A Year on the Killing Streets,2023-10-30 00:24:53.764812,2023,10,30,0,0,39,5,442,7,442,5,442,1,5
341,Velma,341,Double Identity,2023-10-06 15:47:18.235212,2023,10,6,4,0,15,8,250,2,250,7,250,1,7
342,Harris,342,The Elfstones of Shannara (The Original Shannara Trilogy #2),2024-09-08 09:46:56.116812,2024,9,8,6,1,60,7,128,9,128,7,128,0,7
343,Fawn,343,Dragon (Dirk Pitt  #10),2023-11-30 01:51:20.961612,2023,11,30,3,0,23,8,310,4,310,8,310,1,8
344,Mariette,344,Modern Latin America,2023-09-08 10:07:38.030412,2023,9,8,4,0,20,5,297,3,297,5,297,1,5
345,Jeniece,345,You Shall Know Our Velocity,2023-07-04 00:31:52.545612,2023,7,4,1,0,27,11,222,5,222,11,222,1,11
346,Benjie,346,Special Topics in Calamity Physics,2024-12-04 14:23:14.635212,2024,12,4,2,0,34,4,41,5,41,4,41,0,4
347,Ephrem,347,Fullmetal Alchemist: The Abducted Alchemist (Fullmetal Alchemist  #2),2022-06-21 11:14:44.788812,2022,6,21,1,0,69,6,341,8,341,6,341,1,6
348,Odessa,348,The Complete Sherlock Holmes  Volume I,2023-10-24 19:18:35.966412,2023,10,24,1,0,38,4,448,6,448,4,448,1,4
349,Kaitlyn,349,Not So Big House,2023-09-10 05:08:16.507212,2023,9,10,6,1,16,6,492,4,492,6,492,1,6
350,Aron,350,The Celestine Prophecy,2024-03-15 20:16:37.454412,2024,3,15,4,0,22,9,305,3,305,9,305,1,9
351,Rodina,351,Changeling (Changeling  #1),2023-05-29 17:12:45.124812,2023,5,29,0,0,27,5,596,3,596,5,596,1,5
352,Rocky,352,Worlds Apart (Worlds 2),2024-06-07 06:47:45.192012,2024,6,7,4,0,23,4,221,4,221,4,221,1,4
353,Lorita,353,In the Kitchen with Rosie: Oprah's Favorite Recipes,2024-03-30 19:55:57.009612,2024,3,30,5,1,51,5,290,8,290,4,290,1,4
354,Cornie,354,Love Visions,2022-04-28 21:39:52.324812,2022,4,28,3,0,12,6,75,2,97,5,97,0,5
355,Cly,355,Mr. Christmas,2022-03-17 18:35:30.619212,2022,3,17,3,0,13,5,355,2,355,5,355,1,5
356,Boothe,356,Marley & Me: Life and Love with the World's Worst Dog,2022-12-28 19:36:46.507212,2022,12,28,2,0,53,4,125,11,125,4,125,0,4
357,Jon,357,Love Mode  Vol. 1,2024-03-10 20:58:43.963212,2024,3,10,6,1,17,4,40,4,40,4,40,0,4
358,Harri,358,Letters of St. Augustine,2024-09-05 18:09:41.467212,2024,9,5,3,0,24,10,131,4,131,10,131,0,10
359,Anderea,359,Ukraine,2023-02-06 01:37:27.892812,2023,2,6,0,0,7,6,384,1,384,6,384,1,6
360,Dulci,360,The Awakening (Vampire Huntress  #2),2023-01-28 04:30:53.649612,2023,1,28,5,1,36,7,95,5,95,7,95,0,7
361,Lucilia,361,Remind Me Again Why I Need A Man,2023-12-03 13:33:39.969612,2023,12,3,6,1,32,6,408,8,408,6,408,1,6
362,Alta,362,Anil's Ghost,2023-07-14 16:20:15.585612,2023,7,14,4,0,12,7,263,2,263,7,263,1,7
363,Talbert,363,El túnel,2024-05-18 03:15:02.443212,2024,5,18,5,1,8,7,241,2,241,7,241,1,7
364,Melvyn,364,The Story of Avis,2023-09-24 21:56:44.414412,2023,9,24,6,1,17,6,478,4,478,6,478,1,6
365,Lucy,365,A Sparrow Falls (Courtney #3),2023-08-13 16:00:12.206412,2023,8,13,6,1,29,5,370,5,370,5,370,1,5
366,Giulia,366,Cast in Shadow (Chronicles of Elantra  #1),2022-06-23 01:24:26.318412,2022,6,23,3,0,42,7,75,7,75,6,75,0,6
367,Charlton,367,Travels with Charley: In Search of America,2021-12-29 12:23:22.612812,2021,12,29,2,0,42,5,277,7,277,5,277,1,5
368,Nevil,368,Der Fänger im Roggen,2023-08-16 18:48:42.475212,2023,8,16,2,0,20,4,232,4,232,4,232,1,4
369,Arvy,369,Star Wars: Clone Wars  Volume 8: The Last Siege  the Final Truth,2022-01-28 22:40:07.128012,2022,1,28,4,0,64,6,362,12,362,5,362,1,5
370,Fayette,370,Sunshine,2022-07-09 17:10:24.552012,2022,7,9,5,1,8,7,496,1,496,6,496,1,6
371,Rozella,371,Basket Case,2023-01-06 02:42:56.155212,2023,1,6,4,0,11,5,160,2,160,5,160,0,5
372,Rockwell,372,Killer (Fearless  #12),2023-09-27 10:06:22.084812,2023,9,27,2,0,22,7,475,3,475,7,475,1,7
373,Malinda,373,Cosmos,2023-11-24 09:31:38.462412,2023,11,24,4,0,6,7,417,1,417,7,417,1,7
374,Dixie,374,Demon Rumm,2024-01-13 13:30:57.710412,2024,1,13,5,1,10,8,299,2,299,8,299,1,8
375,Barny,375,The Gospel According to Jesus Christ,2023-10-15 07:36:40.977612,2023,10,15,6,1,36,5,107,6,107,5,107,0,5
376,Bridgette,376,Yakitate!! Japan  Volume 1,2024-02-11 22:33:43.684812,2024,2,11,6,1,26,7,36,4,36,7,36,0,7
377,Avram,377,Complete Plays 1913–1920,2023-05-21 09:45:36.110412,2023,5,21,6,1,24,6,543,3,543,6,543,1,6
378,Pattie,378,Hercule Poirot's Christmas (Hercule Poirot  #20),2023-10-27 02:45:35.304012,2023,10,27,4,0,48,4,263,6,263,4,263,1,4
379,Roch,379,On Vital Reserves,2024-02-08 20:54:41.265612,2024,2,8,3,0,17,6,341,3,341,6,341,1,6
380,Hyacinth,380,The Brothers Karamazov,2024-03-17 10:43:54.532812,2024,3,17,6,1,22,5,277,3,277,5,277,1,5
381,Hall,381,Die Wahrheit der letzten Stunde,2024-01-25 04:31:09.892812,2024,1,25,3,0,31,7,160,5,160,6,160,0,6
382,Adah,382,Rape: A Love Story,2022-06-17 03:13:20.836812,2022,6,17,4,0,18,8,77,4,77,8,77,0,8
383,Mikkel,383,In a Dry Season (Inspector Banks  #10),2022-01-01 04:12:47.601612,2022,1,1,5,1,38,5,773,7,773,5,773,1,5
384,Amalita,384,Bury the Chains,2022-03-10 02:11:25.982412,2022,3,10,3,0,15,8,192,3,192,8,192,1,8
385,Alanah,385,The Secretary of Dreams  Volume One,2022-01-20 18:07:13.377612,2022,1,20,3,0,35,6,125,6,125,6,125,0,6
386,Vance,386,I Can Read With My Eyes Shut!,2022-11-22 21:39:24.590412,2022,11,22,1,0,29,5,153,7,153,5,153,0,5
387,Ashlee,387,William Goldman: Four Screenplays,2024-01-21 18:09:15.892812,2024,1,21,6,1,33,9,359,4,359,9,359,1,9
388,Jeramie,388,Billy Budd  Sailor,2022-07-28 06:05:11.208012,2022,7,28,3,0,18,5,44,3,44,5,44,0,5
389,Sibley,389,Collapse: How Societies Choose to Fail or Succeed,2023-04-01 03:26:48.158412,2023,4,1,5,1,49,7,454,8,454,7,454,1,7
390,Emlyn,390,Northern Lights,2022-08-12 07:16:14.270412,2022,8,12,4,0,15,6,187,2,187,6,187,1,6
391,Felix,391,Chuck Klosterman IV: A Decade of Curious People and Dangerous Ideas,2023-02-13 06:50:17.428812,2023,2,13,0,0,67,4,390,11,390,4,390,1,4
392,Maressa,392,Wolfsbrut.,2023-04-08 20:24:38.097612,2023,4,8,5,1,10,8,71,1,71,8,71,0,8
394,Pris,394,Liberty Before Liberalism,2024-06-29 13:29:00.292812,2024,6,29,5,1,25,7,199,3,199,7,199,1,7
395,Oates,395,Shout! The Beatles in Their Generation,2023-12-20 13:33:02.904012,2023,12,20,2,0,38,6,391,6,391,6,391,1,6
